Course Number,Subject Id,Subject Id Sort,Subject Title,Master Subject Id,Offer Dept Name,Term Code
10,10.URN, 10.URN,Undergraduate Research,10.URN,Chemical Engineering,2014FA
11,11.006, 11.006,Poverty and Economic Security,11.006,Urban Studies and Planning,2014FA
11,11.012, 11.012,The Ancient City,21H.233,Urban Studies and Planning,2014FA
18,18.103, 18.103,Fourier Anal: Theory & Applic,18.103,Mathematics,2014FA
2,2.013,  2.013,Engineering Systems Design,2.013,Mechanical Engineering,2014FA
ESD,ESD.S20,ESD.S20,Grad Special Subject in ESD,ESD.S20,Engineering Systems Division,2014FA
ESD,ESD.THG,ESD.THG,ESD Graduate Thesis,ESD.THG,Engineering Systems Division,2014FA
15,15.389, 15.389,Global Entrepreneurship Lab,15.389,Management,2014FA
15,15.401, 15.401,Finance Theory I,15.411,Management,2014FA
17,17.408, 17.408,Chinese Foreign Policy,17.408,Political Science,2014FA
17,17.475, 17.475,Nucl Forces & Missile Defenses,STS.072,Political Science,2014FA
17,17.541, 17.541,Japanese Politics,17.543,Political Science,2014FA
17,17.588, 17.588,Field Sem Comp Politics,17.588,Political Science,2014FA
22,22.UR, 22.UR,Undergraduate Research,22.UR,Nuclear Engineering,2014FA
24,24.00, 24.00,Problems of Philosophy,24.00,Linguistics and Philosophy,2014FA
15,15.839, 15.839,Workshop in Marketing,15.839,Management,2014FA
15,15.900, 15.900,Competitive Strategy,15.900,Management,2014FA
18,18.305, 18.305,Adv Analytic Methods:Sci & Eng,18.305,Mathematics,2014FA
18,18.315, 18.315,Combinatorial Theory,18.315,Mathematics,2014FA
18,18.335, 18.335,Intro: Numerical Methods,18.335,Mathematics,2014FA
2,2.813,  2.813,"Energy, Materials, & Mnfctrng",2.813,Mechanical Engineering,2015SP
2,2.83,  2.83,"Energy, Materials & Mfg",2.813,Mechanical Engineering,2015SP
2,2.890,  2.890,Global Oper Ldrship Sem,15.792,Mechanical Engineering,2015SP
2,2.900,  2.900,Ethics for Engineers,10.01,Mechanical Engineering,2015SP
2,2.965,  2.965,Global Supply Chain Mgmt,2.965,Mechanical Engineering,2015SP
2,2.99,  2.99,Topics in Mechanical Engr,2.99,Mechanical Engineering,2015SP
2,2.993,  2.993,Independent Study,2.993,Mechanical Engineering,2015SP
2,2.994,  2.994,Independent Study,2.994,Mechanical Engineering,2015SP
2,2.997,  2.997,Advanced Topics in Mech Engr,2.997,Mechanical Engineering,2015SP
2,2.999,  2.999,Engr Degree Thesis Proposal,2.999,Mechanical Engineering,2015SP
MAS,MAS.NIV,MAS.NIV,Visiting Student Research,MAS.NIV,Prog in Media Arts Sciences,2014FA
MAS,MAS.S60,MAS.S60,Spec Subj in Media Technology,MAS.S60,Prog in Media Arts Sciences,2014FA
MAS,MAS.S61,MAS.S61,Spec Subj in Media Technology,MAS.S61,Prog in Media Arts Sciences,2014FA
MAS,MAS.S62,MAS.S62,Spec Subj in Media Technology,MAS.S62,Prog in Media Arts Sciences,2014FA
MAS,MAS.S63,MAS.S63,Spec Subj in Media Technology,MAS.S63,Prog in Media Arts Sciences,2014FA
14,14.122, 14.122,Microeconomic Theory II,14.122,Economics,2014FA
14,14.191, 14.191,Independent Research Paper,14.191,Economics,2014FA
14,14.197, 14.197,Independent  Research,14.197,Economics,2014FA
14,14.26, 14.26,Economics of Incentives,14.26,Economics,2014FA
14,14.271, 14.271,Industrial Organization I,14.271,Economics,2014FA
14,14.281, 14.281,Contract Economics,14.281,Economics,2014FA
15,15.904, 15.904,Advanced Strategic Management,15.904,Management,2014FA
15,15.950, 15.950,Independent Stdy in Management,15.950,Management,2014FA
15,15.960, 15.960,Independent Stdy in Management,15.960,Management,2014FA
15,15.961, 15.961,Independent Stdy in Management,15.961,Management,2014FA
15,15.962, 15.962,Pre-Thesis Research,15.962,Management,2014FA
15,15.NIV, 15.NIV,Visiting Student Research,15.NIV,Management,2014FA
11,11.014, 11.014,American Urban History II,11.014,Urban Studies and Planning,2014FA
14,14.440, 14.440,Advanced Financial Economics I,15.440,Economics,2014FA
14,14.451, 14.451,Dynamic Optimization Methods,14.451,Economics,2014FA
14,14.452, 14.452,Economic Growth,14.452,Economics,2014FA
14,14.461, 14.461,Advanced Macroeconomics I,14.461,Economics,2014FA
14,14.471, 14.471,Public Economics I,14.471,Economics,2014FA
14,14.54, 14.54,International Trade,14.54,Economics,2014FA
15,15.S22, 15.S22,Special Seminar in Management,15.S22,Management,2014FA
15,15.S23, 15.S23,Special Seminar in Management,15.S23,Management,2014FA
15,15.S68, 15.S68,Special Seminar in Management,15.S68,Management,2014FA
1,1.050,  1.050,Engineering Mechanics I,1.050,Civil and Environmental Eng,2014FA
1,1.054,  1.054,Mech & Dsgn:Concrete Strctures,1.054,Civil and Environmental Eng,2014FA
1,1.061,  1.061,Transport Processes in Envir,1.061,Civil and Environmental Eng,2014FA
1,1.070,  1.070,Introduction to Hydrology,1.070,Civil and Environmental Eng,2014FA
1,1.597,  1.597,Studies:Construction Materials,1.597,Civil and Environmental Eng,2014FA
24,24.09, 24.09,Minds and Machines,24.09,Linguistics and Philosophy,2014FA
24,24.221, 24.221,Metaphysics,24.221,Linguistics and Philosophy,2014FA
24,24.237, 24.237,Feminist  PoliticalThought,WGS.301,Linguistics and Philosophy,2014FA
21F,21F.703,21F.703,Spanish III,21F.703,Global Studies & Languages,2014FA
1,1.001,  1.001,Intro Comp & Engr Prob Solving,1.00,Civil and Environmental Eng,2015SP
1,1.007,  1.007,Engr Envir & Sustainble Cities,1.007,Civil and Environmental Eng,2015SP
1,1.011,  1.011,Project Evaluation & Managemnt,1.011,Civil and Environmental Eng,2015SP
1,1.013,  1.013,Civil Engr Design Project,1.013,Civil and Environmental Eng,2015SP
1,1.016,  1.016,Design for Envir Issues,1.016,Civil and Environmental Eng,2015SP
1,1.020,  1.020,Energy & Water Sustainability,1.020,Civil and Environmental Eng,2015SP
STS,STS.452,STS.452,Living in Technological World,STS.452,"Science, Technology & Society",2014FA
STS,STS.470,STS.470,"Seminar: Air, Sea, and Space",16.440,"Science, Technology & Society",2014FA
STS,STS.481,STS.481,Cross-Cultural Investigations,21A.839,"Science, Technology & Society",2014FA
STS,STS.482,STS.482,"Science, Tech, & Public Policy",17.310,"Science, Technology & Society",2014FA
STS,STS.487,STS.487,Ethics & Law on Elec Frontier,6.805,"Science, Technology & Society",2014FA
STS,STS.800,STS.800,Teaching STS,STS.800,"Science, Technology & Society",2014FA
STS,STS.903,STS.903,"Ind Stdy: Science, Tech, & Soc",STS.903,"Science, Technology & Society",2014FA
STS,STS.NIV,STS.NIV,Visiting Student Research,STS.NIV,"Science, Technology & Society",2014FA
STS,STS.THT,STS.THT,Undergraduate Thesis Tutorial,STS.THT,"Science, Technology & Society",2014FA
STS,STS.URG,STS.URG,Undergraduate Research,STS.URG,"Science, Technology & Society",2014FA
MAS,MAS.S64,MAS.S64,Spec Subj in Media Technology,MAS.S64,Prog in Media Arts Sciences,2014FA
MAS,MAS.S65,MAS.S65,Spec Subj in Media Technology,MAS.S65,Prog in Media Arts Sciences,2014FA
MAS,MAS.S66,MAS.S66,Spec Subj in Media Technology,MAS.S66,Prog in Media Arts Sciences,2014FA
MAS,MAS.S68,MAS.S68,Spec Subj in Media Technology,MAS.S68,Prog in Media Arts Sciences,2014FA
MAS,MAS.S69,MAS.S69,Spec Subj in Media Technology,MAS.S69,Prog in Media Arts Sciences,2014FA
MAS,MAS.UR,MAS.UR,Undergraduate Research,MAS.UR,Prog in Media Arts Sciences,2014FA
MAS,MAS.URW,MAS.URW,Undergrad Research Wellesley,MAS.URW,Prog in Media Arts Sciences,2014FA
18,18.415, 18.415,Advanced Algorithms,6.854,Mathematics,2014FA
18,18.440, 18.440,Probability & Random Variables,18.440,Mathematics,2014FA
21F,21F.043,21F.043,Intro to Asian Amer Studies,21F.043,Global Studies & Languages,2014FA
21F,21F.046,21F.046,Modern Chinese Fiction & Film,21F.046,Global Studies & Languages,2014FA
15,15.THG, 15.THG,Thesis,15.THG,Management,2014FA
18,18.965, 18.965,Geometry of Manifolds,18.965,Mathematics,2014FA
18,18.A34, 18.A34,Math Problem Solving,18.A34,Mathematics,2014FA
18,18.S096, 18.S096,Special Subject in Mathematics,18.S096,Mathematics,2014FA
18,18.S995, 18.S995,Special Subject: Mathematics,18.S995,Mathematics,2014FA
18,18.S997, 18.S997,Special Subject: Mathematics,18.S997,Mathematics,2014FA
18,18.THG, 18.THG,Graduate Thesis,18.THG,Mathematics,2014FA
21F,21F.225,21F.225,ELS Adv Wrkshp for Sci & Engr,21F.226,Global Studies & Languages,2014FA
21F,21F.226,21F.226,ELS Adv Wrkshp for Sci & Engr,21F.226,Global Studies & Languages,2014FA
21F,21F.232,21F.232,Adv Spkng & Critcl Listeng ELS,21F.233,Global Studies & Languages,2014FA
21F,21F.233,21F.233,Adv Spkng & Critcl Listeng ELS,21F.233,Global Studies & Languages,2014FA
21F,21F.302,21F.302,French II,21F.302,Global Studies & Languages,2014FA
6,6.820,  6.820,Found of Prog Analysis,6.820,Electrical Eng & Computer Sci,2014FA
6,6.858,  6.858,Comp Systems Security,6.858,Electrical Eng & Computer Sci,2014FA
6,6.865,  6.865,Adv Computational Photography,6.815,Electrical Eng & Computer Sci,2014FA
6,6.866,  6.866,Machine Vision,6.801,Electrical Eng & Computer Sci,2014FA
6,6.869,  6.869,Advances in Computer Vision,6.869,Electrical Eng & Computer Sci,2014FA
6,6.872,  6.872,Biomedical Computing,6.872,Electrical Eng & Computer Sci,2014FA
9,9.91,  9.91,Ind Study Brain & Cog Sciences,9.91,Brain and Cognitive Sciences,2014FA
1,1.699,  1.699,Projects in Ocean Engr,2.689,Civil and Environmental Eng,2014FA
1,1.801,  1.801,Environmental Law: Pollution,1.801,Civil and Environmental Eng,2014FA
1,1.813,  1.813,"Tech, Glblztn, & Sustain Dev",ESD.137,Civil and Environmental Eng,2014FA
21F,21F.109,21F.109,Chinese III (Streamlined),21F.109,Global Studies & Languages,2014FA
21F,21F.151,21F.151,Chinese I (Regular),21F.101,Global Studies & Languages,2014FA
21F,21F.709,21F.709,Spanish:Communicatn Intens II,21F.709,Global Studies & Languages,2014FA
21F,21F.751,21F.751,Spanish I,21F.701,Global Studies & Languages,2014FA
21F,21F.752,21F.752,Spanish II,21F.702,Global Studies & Languages,2014FA
CMS,CMS.350,CMS.350,21st-Century Journalism,CMS.350,Comparative Media Studies,2014FA
CMS,CMS.360,CMS.360,Intro to Civic Media,CMS.360,Comparative Media Studies,2014FA
CMS,CMS.362,CMS.362,Civic Media Codesign Studio,CMS.362,Comparative Media Studies,2014FA
CMS,CMS.604,CMS.604,Independent Study,CMS.604,Comparative Media Studies,2014FA
2,2.050,  2.050,Nonlinear Dynamics: Chaos,12.006,Mechanical Engineering,2014FA
2,2.051,  2.051,Introduction to Heat Transfer,2.051,Mechanical Engineering,2014FA
2,2.EPE,  2.EPE,UPOP Engineer Practice Exp,2.EPE,Mechanical Engineering,2015SP
2,2.EPW,  2.EPW,UPOP Engr Practice Wrkshp,2.EPW,Mechanical Engineering,2015SP
2,2.NIV,  2.NIV,Visiting Student Research,2.NIV,Mechanical Engineering,2015SP
2,2.S994,  2.S994,Spec Subj: Mechanical Engr,2.S994,Mechanical Engineering,2015SP
2,2.S995,  2.S995,Spec Subj: Mechanical Engr,2.S995,Mechanical Engineering,2015SP
2,2.S999,  2.S999,Spec Subj: Mechanical Engr,2.S999,Mechanical Engineering,2015SP
2,2.THG,  2.THG,Thesis,2.THG,Mechanical Engineering,2015SP
2,2.THU,  2.THU,Undergraduate Thesis,2.THU,Mechanical Engineering,2015SP
2,2.URG,  2.URG,Undergraduate Research,2.URG,Mechanical Engineering,2015SP
2,2.URW,  2.URW,Undergrad Research Wellesley,2.URW,Mechanical Engineering,2015SP
3,3.003,  3.003,Principles of Engr Practice,3.004,Materials Science and Eng,2015SP
1,1.022,  1.022,Urban Networks,1.022,Civil and Environmental Eng,2015SP
1,1.036,  1.036,Structural & Geotechnical Engr,1.036,Civil and Environmental Eng,2015SP
1,1.041,  1.041,Transportation Systms Modeling,1.041,Civil and Environmental Eng,2015SP
1,1.053,  1.053,Dynamics and Control I,2.003,Civil and Environmental Eng,2015SP
1,1.056,  1.056,Building Structural Systems I,4.440,Civil and Environmental Eng,2015SP
1,1.060A,  1.060A,Fluid Mechanics I,1.060A,Civil and Environmental Eng,2015SP
1,1.068,  1.068,Nonlinear Dynamics Turbulence,1.068,Civil and Environmental Eng,2015SP
6,6.651,  6.651,Intro to Plasma Physics I,22.611,Electrical Eng & Computer Sci,2014FA
6,6.685,  6.685,Electric Machines,6.685,Electrical Eng & Computer Sci,2014FA
6,6.728,  6.728,Appl Quantum &Statistical Phys,6.728,Electrical Eng & Computer Sci,2014FA
6,6.763,  6.763,Applied Superconductivity,6.763,Electrical Eng & Computer Sci,2014FA
6,6.774,  6.774,Microfabrication: Front End,6.774,Electrical Eng & Computer Sci,2014FA
6,6.801,  6.801,Machine Vision,6.801,Electrical Eng & Computer Sci,2014FA
21F,21F.048,21F.048,Images of Asian Women,21A.141,Global Studies & Languages,2014FA
21F,21F.076,21F.076,Globalization,21L.020,Global Studies & Languages,2014FA
21F,21F.103,21F.103,Chinese III (Regular),21F.103,Global Studies & Languages,2014FA
21F,21F.306,21F.306,French: Comm Intensive I,21F.306,Global Studies & Languages,2014FA
21F,21F.308,21F.308,Writing (Like the) French,21F.308,Global Studies & Languages,2014FA
21M,21M.863,21M.863,Adv Topics in Theater Arts,21M.863,Music and Theater Arts,2014FA
21M,21M.A15,21M.A15,Songwriting Workshop,21M.A15,Music and Theater Arts,2014FA
21M,21M.A16,21M.A16,Beyond Independent Filmmaking,21M.A16,Music and Theater Arts,2014FA
21M,21M.THT,21M.THT,Mus or Thtr Prethesis Tutorial,21M.THT,Music and Theater Arts,2014FA
21M,21M.THU,21M.THU,UG Thesis in Mus or Thtr Arts,21M.THU,Music and Theater Arts,2014FA
21M,21M.URG,21M.URG,Undergraduate Research,21M.URG,Music and Theater Arts,2014FA
21W,21W.011,21W.011,Writing and Rhetoric,21W.011,Writing & Humanistic Studies,2014FA
21W,21W.013,21W.013,Writing and Rhetoric,21W.013,Writing & Humanistic Studies,2014FA
21W,21W.015,21W.015,Writing and Rhetoric,21W.015,Writing & Humanistic Studies,2014FA
21W,21W.021,21W.021,Writing and Experience,21W.021,Writing & Humanistic Studies,2014FA
21W,21W.022,21W.022,Writing and Experience,21W.022,Writing & Humanistic Studies,2014FA
9,9.919,  9.919,Teaching Brain & Cog Sci,9.919,Brain and Cognitive Sciences,2014FA
9,9.A14,  9.A14,Brain Plasticity,9.A14,Brain and Cognitive Sciences,2014FA
9,9.A15,  9.A15,Mirror Neurons,9.A15,Brain and Cognitive Sciences,2014FA
9,9.S52,  9.S52,Spec Subj Brain & Cog Sciences,9.S52,Brain and Cognitive Sciences,2014FA
9,9.S911,  9.S911,Spec Subj Brain & Cog Sciences,9.S911,Brain and Cognitive Sciences,2014FA
9,9.URG,  9.URG,Undergraduate Research,9.URG,Brain and Cognitive Sciences,2014FA
9,9.URW,  9.URW,Undergrad Research Wellesley,9.URW,Brain and Cognitive Sciences,2014FA
10,10.10, 10.10,Intro to Chem Engineering,10.10,Chemical Engineering,2014FA
12,12.420, 12.420,Physics & Chem of Solar System,12.420,"Earth, Atmos & Planetary Sci",2014FA
12,12.43, 12.43,Space Systems Engineering,16.83,"Earth, Atmos & Planetary Sci",2014FA
12,12.458, 12.458,Molecular Biogeochemistry,12.158,"Earth, Atmos & Planetary Sci",2014FA
12,12.461, 12.461,Current Rsrch: Geol & Geochem,12.461,"Earth, Atmos & Planetary Sci",2014FA
12,12.481, 12.481,Advanced Field Geology I,12.481,"Earth, Atmos & Planetary Sci",2014FA
12,12.560, 12.560,Adv Sem: Exploration Geophys,12.560,"Earth, Atmos & Planetary Sci",2014FA
21F,21F.171,21F.171,Chinese I (Regular),21F.101,Global Studies & Languages,2014FA
21F,21F.173,21F.173,Chinese III (Regular),21F.103,Global Studies & Languages,2014FA
21F,21F.175,21F.175,Chinese V (Regular),21F.105,Global Studies & Languages,2014FA
21M,21M.451,21M.451,Studio Accompanying: Pianists,21M.451,Music and Theater Arts,2014FA
21M,21M.460,21M.460,MIT Senegalese Drum Ensemble,21M.460,Music and Theater Arts,2014FA
21M,21M.580,21M.580,Music Aesthetics & Media Tech,MAS.825,Music and Theater Arts,2014FA
6,6.006,  6.006,Intro to Algorithms,6.006,Electrical Eng & Computer Sci,2014FA
6,6.01,  6.01,Introduction to EECS I,6.01,Electrical Eng & Computer Sci,2014FA
7,7.492,  7.492,Meth& Problems in Microbiology,7.492,Biology,2014FA
7,7.494,  7.494,Research Problems Microbiology,7.494,Biology,2014FA
7,7.499,  7.499,Rsch Rotations in Microbiology,7.499,Biology,2014FA
CMS,CMS.701,CMS.701,Behind the Headlines,CMS.701,Comparative Media Studies,2014FA
CMS,CMS.790,CMS.790,Media Theories & Methods I,CMS.790,Comparative Media Studies,2014FA
2,2.092,  2.092,Finite Element Analysis I,2.092,Mechanical Engineering,2014FA
2,2.111,  2.111,Quantum Computation,18.435,Mechanical Engineering,2014FA
2,2.12,  2.12,Introduction to Robotics,2.12,Mechanical Engineering,2014FA
1,1.010,  1.010,Uncertainty in Engineering,1.010,Civil and Environmental Eng,2014FA
1,1.018,  1.018,Ecology I: The Earth System,1.018,Civil and Environmental Eng,2014FA
3,3.017,  3.017,"Modelling, Comp, Visualization",3.017,Materials Science and Eng,2015SP
3,3.022,  3.022,Microstructural Evolution,3.022,Materials Science and Eng,2015SP
3,3.035,  3.035,Problems in Matls Sci & Engr,3.035,Materials Science and Eng,2015SP
3,3.037,  3.037,Problems in Matls Sci & Engr,3.037,Materials Science and Eng,2015SP
3,3.038,  3.038,Problems in Matls Sci & Engr,3.038,Materials Science and Eng,2015SP
3,3.04,  3.04,Problems in Matls Sci & Engr,3.04,Materials Science and Eng,2015SP
1,1.073,  1.073,Into. Env. Data Anlysis,1.073,Civil and Environmental Eng,2015SP
1,1.080A,  1.080A,Environmental Chemistry I,1.080A,Civil and Environmental Eng,2015SP
1,1.083A,  1.083A,Envir Health Eng & Biol I,1.083A,Civil and Environmental Eng,2015SP
1,1.083B,  1.083B,Envir Health Eng & Biol II,1.083B,Civil and Environmental Eng,2015SP
1,1.092,  1.092,Traveling Rsch Envir Exper,1.092,Civil and Environmental Eng,2015SP
1,1.102,  1.102,Civil & Envir Engr Design II,1.102,Civil and Environmental Eng,2015SP
1,1.142,  1.142,"Robust Modeling, Optmzn & Comp",15.094,Civil and Environmental Eng,2015SP
9,9.12,  9.12,Expermental Molecular Neurobio,9.12,Brain and Cognitive Sciences,2014FA
9,9.422,  9.422,Principles of Neuroengineering,MAS.881,Brain and Cognitive Sciences,2014FA
9,9.455,  9.455,Neurotechnology Ventures,MAS.883,Brain and Cognitive Sciences,2014FA
9,9.520,  9.520,Statistical Learning Theory,9.520,Brain and Cognitive Sciences,2014FA
9,9.57,  9.57,Language Acquisition,9.57,Brain and Cognitive Sciences,2014FA
9,9.601,  9.601,Language Acquisition I,9.601,Brain and Cognitive Sciences,2014FA
12,12.113, 12.113,Structural Geology,12.113,"Earth, Atmos & Planetary Sci",2014FA
12,12.114, 12.114,Field Geology I,12.114,"Earth, Atmos & Planetary Sci",2014FA
12,12.300, 12.300,Global Change Science,1.071,"Earth, Atmos & Planetary Sci",2014FA
SDM,SDM.THG,SDM.THG,Thesis,SDM.THG,System Design & Management Prg,2014FA
STS,STS.060,STS.060,Anthropology of Biology,21A.303,"Science, Technology & Society",2014FA
STS,STS.070,STS.070,Language and Technology,21A.503,"Science, Technology & Society",2014FA
STS,STS.071,STS.071,Cross-Cultural Investigations,21A.801,"Science, Technology & Society",2014FA
STS,STS.072,STS.072,Nucl Forces & Missile Defenses,STS.072,"Science, Technology & Society",2014FA
STS,STS.076,STS.076,Techn & Policy of Weapons Sys,STS.076,"Science, Technology & Society",2014FA
STS,STS.082,STS.082,"Science, Tech, & Public Policy",17.309,"Science, Technology & Society",2014FA
STS,STS.085,STS.085,Ethics & Law on Elec Frontier,6.805,"Science, Technology & Society",2014FA
STS,STS.091,STS.091,Critical Issues in STS,STS.091,"Science, Technology & Society",2014FA
STS,STS.095,STS.095,"Ind Stdy: Science, Tech, & Soc",STS.095,"Science, Technology & Society",2014FA
STS,STS.250,STS.250,Social Theory and Analysis,21A.859,"Science, Technology & Society",2014FA
21M,21M.423,21M.423,Conducting and Score-Reading,21M.423,Music and Theater Arts,2014FA
21M,21M.442,21M.442,Festival Jazz Ensemble,21M.442,Music and Theater Arts,2014FA
11,11.124, 11.124,Introduction to Education,11.124,Urban Studies and Planning,2014FA
1,1.084,  1.084,Systems Microbiology,20.106,Civil and Environmental Eng,2014FA
1,1.106,  1.106,Envir Fluid Trsprt Proc Lab,1.106,Civil and Environmental Eng,2014FA
1,1.146,  1.146,Engr Sys Analysis for Design,ESD.71,Civil and Environmental Eng,2014FA
1,1.231,  1.231,Planning & Design:Airport Sys,1.231,Civil and Environmental Eng,2014FA
1,1.232,  1.232,Airline Industry,16.71,Civil and Environmental Eng,2014FA
3,3.054,  3.054,Cellular Solids,3.054,Materials Science and Eng,2015SP
3,3.063,  3.063,Polymer Physics,3.063,Materials Science and Eng,2015SP
3,3.091,  3.091,Intro to Solid-State Chemistry,3.091,Materials Science and Eng,2015SP
3,3.207,  3.207,Innovation & Commercialization,3.086,Materials Science and Eng,2015SP
3,3.21,  3.21,Kinetic Processes in Materials,3.21,Materials Science and Eng,2015SP
1,1.152,  1.152,Random Processes Engineering,1.152,Civil and Environmental Eng,2015SP
